Creation Time,Marketplace Type,Body,Currency Code,Currency Amount,Billing Time Unit,Free Consultation included
Mon Oct 06 07:43:13 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:16 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:16 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:24 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:27 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:28 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:28 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:31 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:37 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:41 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:50 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:44:02 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:44:09 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:57:16 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:57:40 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:57:41 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:57:42 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:01 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:02 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:02 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:05 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:05 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:08 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:11 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:15 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:20 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:22 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:22 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:26 UTC 2025,SERVICE_MARKETPLACE,Thank you for the quick reply.  I understand the priority is to start immediately. I am ready to begin the Personal Assistance work for the project.  hope to know more about my role and the project!,,,,false
Mon Oct 06 13:58:29 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:35 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:45 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:50 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:52 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:52 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:54 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:59:05 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:59:09 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:59:11 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:59:17 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:59:25 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:59:37 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:23 UTC 2025,SERVICE_MARKETPLACE,"Hey,  I know the job search can be tough, especially for international students trying to make it all happen. I was there too – working 6 part-time jobs to keep things afloat while I pursued my dream career. I understand how overwhelming the process can be, but I also know what works.  I applied to 656 jobs in a month after optimizing my CV into a result oriented one-pager. That effort led to 15 first-round interviews and 5 full-time job offers. Now, I help others do the same – whether you're looking for a job with visa sponsorship or want to stand out in a competitive market.    Here's how I can help (I can get this done in 24 Hours):   ✅ CV + Cover Letter: Crafted for maximum impact and tailored to your target job. ✅ LinkedIn Profile Optimization: Position yourself as the best candidate for recruiters to find. ✅ Mock Interviews: Get ready to ace your interviews and make the best impression. ✅ Job search strategy.  🧑‍💻 Other Services Offered:  ➡️ Career Guidance ➡️ Mock Interviewing ➡️ Portfolio Building (Custom Websites, blogs, Behance, Dribble, Github and etc)  I can help you land your dream job – from building your personal brand to prepping you for those critical moments. I’d love to chat and understand how I can assist you in this journey.   📲 Connect with me to get started:  👉 Whatsapp - +44-7760861436 👉 Check my Website: https://www.jabezivanj.com/personalbranding   Cheers, Jabez",,,,true
Mon Oct 06 07:44:01 UTC 2025,SERVICE_MARKETPLACE,"Hi Robin ,  Thank you for reaching out regarding resume services. I’m Harinath, an ATS Resume Writing (CV) Specialist, helping professionals stand out with modern, job-winning resumes.  I collaborate closely with clients across all industries to craft impactful, ATS-optimized resumes tailored to specific roles — designed to boost your chances of landing your desired job.  What I offer:  ✅ ATS-Compliant Resumes, Cover Letters ✅ LinkedIn Optimization ✅ Portfolio Development  My focus is on highlighting your skills, experience, and achievements while aligning with current hiring trends. I assure you that the resume I create will enhance your chances of securing your desired position.  I’ll definitely meet your budget and deliver great results.(I offer high-quality results at an affordable cost)  Please feel free to check the reviews on my profile — they’ll give you a clear idea of the quality and value of my services.(Look next to About Section)  Feel free to share your current resume for a complimentary review. Once assessed, we can begin crafting a strong version.  I look forward to working with you and supporting your career growth.  I kindly request you to visit the website to get a full understanding of the Resume services I provide.   👉 https://resume-service-ashen.vercel.app/    ✅ Feel free to message me — for more details, we’ll discuss without delay.     Warm regards,      Harinath Reddy Mekala     Specialist in ATS Resumes | Cover Letters | Portfolio Strategist",,,,false
Mon Oct 06 07:45:24 UTC 2025,SERVICE_MARKETPLACE,"At SuccessGuru, we craft ATS-friendly CVs that get noticed by recruiters and pass applicant tracking systems with ease.  ✨ For freshers, professionals & global job seekers ✨ AI + human expertise = powerful results ✨ Affordable, fast & interview-ready  Upload your CV and i will send the polished one",,,,false
Mon Oct 06 13:58:04 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:42:54 UTC 2025,SERVICE_MARKETPLACE,"Hi there,  I hope you're doing well. Could you please send me your current resume or CV for review? Additionally, it would be helpful if you could let me know the job position, you're interested in or provide the job description.  Thank you in advance!  𝐍𝐨𝐭𝐞: 𝐓𝐡𝐢𝐬 𝐬𝐞𝐫𝐯𝐢𝐜𝐞 𝐢𝐬 𝐩𝐚𝐢𝐝",,,,false
Mon Oct 06 07:43:01 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 07:43:34 UTC 2025,SERVICE_MARKETPLACE,"Hi, Robin.  Many thanks for your request for a proposal.  As the founder of the world’s leading CV and resume consultancies, either I or my staff can most certainly help you.  Please may I refer you to our website: https://jamesinnesgroup.ae/  There you will be able to see full details of our services, including the option to work with me personally should you so desire.  Please don't hesitate to book in for a quick initial chat with me if you have any questions or need any further assistance: https://jig.as.me/QuickChatWithJames  Kind regards,  James  James Innes Founder, James Innes Group https://jamesinnes.group/",,,,true
Mon Oct 06 07:43:40 UTC 2025,SERVICE_MARKETPLACE,"Hi,   I’m Amirreza, an experienced career consultant and resume specialist. I help professionals craft impactful resumes and provide personalized career coaching to achieve their career goals. Whether you’re updating your resume or preparing for interviews, I offer practical guidance and hands-on support—entirely remotely for your convenience.     Services I Offer:   • Resume Writing: Create or improve your resume to highlight your skills, accomplishments, and experience. Tailored for your industry and career level.   • Career Coaching: 45-minute personalized sessions covering job applications, interview preparation, and career planning strategies.   • Remote & Flexible: All services can be completed online, at your convenience.     Pricing:   Negotiable     Why Choose Me:   • I combine practical experience with personalized guidance to make your resume and career strategy stand out.   • I’ve helped clients secure interviews across industries, improving both content and presentation.   • My approach is hands-on and tailored specifically to your career goals, ensuring maximum impact.     Next Steps / Call to Action:   If you’re ready to take your career to the next level, let’s get started! Send me a message to schedule your session or submit your resume for a professional makeover today.   Email Address: amirreza.siadati2020@gmail.com   Phone #: (236) 865 2377",,,,false
Mon Oct 06 07:44:03 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:57:51 UTC 2025,SERVICE_MARKETPLACE,"Hi, I'm Laraib, a professional resume writer with over seven years of experience helping job seekers around the world land their dream roles. I specialize in crafting polished, ATS-optimized resumes that not only make it past applicant tracking systems but also leave a lasting impression on hiring managers.  What Makes My Service Stand Out: Strategic, ATS-Friendly Resumes Your resume will be tailored to meet current industry standards and optimized to pass ATS filters, dramatically increasing your chances of being shortlisted.  60-Day Interview Guarantee I’m confident in the results I deliver. If you don’t receive interview calls within 60 days, I’ll revise your resume free of charge.  Flexible Payment Option Everyone’s financial situation is different. That’s why I offer a ""pay what you feel is fair"" model - you choose the amount that reflects the value you receive.  Your resume is more than a summary of your experience, it’s your first impression in a competitive job market. Let’s work together to create a compelling, impactful resume that showcases your unique strengths and gets results.  I look forward to helping you succeed. Warm regards, Laraib",,,,true
Mon Oct 06 13:58:01 UTC 2025,SERVICE_MARKETPLACE,"Thank you for reaching out! Apologies for my late reply — I was busy managing an HR project, but I'm now back and open for new clients. I've reviewed your profile and would love to know more about your goals. Please send me your current resume - I'll review it for free and share professional feedback to help you stand out. Just a few quick questions: 1 What kind of roles or industries are you targeting? 2 Would you also like help with a cover letter or Linkedin profile? Once I review your resume, I'll share tailored suggestions and paid service options. Looking forward to your response! Best, Mehwesh Resume Writer | Linkedln Expert | HR Consultant",,,,true
Mon Oct 06 13:58:12 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:25 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:33 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:58:38 UTC 2025,SERVICE_MARKETPLACE,"Hey, Thanks for your query Resume Writing Services Include: ✅ ATS-Friendly Format - Score before & after optimization will be shared  ✅ Initial Rough Draft - Sent for your review before finalizing  ✅ Delivery Within 72 Hours - From payment confirmation  ✅ Final Formats - Word + PDF via email  ✅ 30 Days of Free Edits - Unlimited changes after final delivery  💼 Charges: AED 250 for 5+ years of experience AED 200 for under 5 years of experience",,,,false
Mon Oct 06 07:43:01 UTC 2025,SERVICE_MARKETPLACE,,,,,
Mon Oct 06 13:57:48 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 10:59:44 UTC 2025,SERVICE_MARKETPLACE,"Hi Robin Edwan,  Hope you're doing great, Thank you for considering my service I'll be happy to assist you with your project. I'll provide you with an ATS-format resume that will help you in boosting your career. Kindly let me know when you're free to discuss further about the project.  Regards, Haider Ali",,,,false
Tue Sep 09 11:00:15 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 16:59:26 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 17:00:40 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 17:10:52 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:03 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:36 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:57 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 16:58:56 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 16:59:17 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 17:00:11 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:06 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:13 UTC 2025,SERVICE_MARKETPLACE,"Hi there,  𝐒𝐭𝐫𝐮𝐠𝐠𝐥𝐢𝐧𝐠 𝐭𝐨 𝐥𝐚𝐧𝐝 𝐢𝐧𝐭𝐞𝐫𝐯𝐢𝐞𝐰𝐬? 𝐓𝐢𝐫𝐞𝐝 𝐨𝐟 𝐬𝐞𝐧𝐝𝐢𝐧𝐠 𝐚𝐩𝐩𝐥𝐢𝐜𝐚𝐭𝐢𝐨𝐧𝐬 𝐰𝐢𝐭𝐡𝐨𝐮𝐭 𝐫𝐞𝐬𝐮𝐥𝐭𝐬? 𝐋𝐞𝐭’𝐬 𝐜𝐡𝐚𝐧𝐠𝐞 𝐭𝐡𝐚𝐭!  I’m Sidra Tanvir, a professional resume writer with 5+ years of experience in crafting ATS-optimized resumes, cover letters, and LinkedIn profiles that help job seekers stand out. With 4,500+ successful resumes and a 97.2% interview success rate, I know what it takes to get recruiters’ attention.  𝐇𝐨𝐰 𝐈 𝐂𝐚𝐧 𝐇𝐞𝐥𝐩 𝐘𝐨𝐮: ➺ 𝐑𝐞𝐬𝐮𝐦𝐞 & 𝐂𝐕 𝐖𝐫𝐢𝐭𝐢𝐧𝐠 – Tailored, ATS-friendly resumes that highlight your skills and achievements. ➺ 𝐂𝐨𝐯𝐞𝐫 𝐋𝐞𝐭𝐭𝐞𝐫 𝐖𝐫𝐢𝐭𝐢𝐧𝐠 – Persuasive cover letters that complement your resume and showcase your value. ➺ 𝐋𝐢𝐧𝐤𝐞𝐝𝐈𝐧 𝐏𝐫𝐨𝐟𝐢𝐥𝐞 𝐎𝐩𝐭𝐢𝐦𝐢𝐳𝐚𝐭𝐢𝐨𝐧 – A professional, keyword-rich profile to boost your online visibility and networking potential.  A strong resume, cover letter, and LinkedIn profile work together to maximize your chances of getting hired. Let me help you craft a compelling career story that gets results!  𝐑𝐞𝐩𝐥𝐲 𝐭𝐨 𝐭𝐡𝐢𝐬 𝐦𝐞𝐬𝐬𝐚𝐠𝐞 𝐭𝐨 𝐠𝐞𝐭 𝐬𝐭𝐚𝐫𝐭𝐞𝐝.  Best regards, 𝐒𝐢𝐝𝐫𝐚",,,,false
Tue Sep 09 11:00:20 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:33 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 11:00:48 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 16:59:05 UTC 2025,SERVICE_MARKETPLACE,,,,,
Tue Sep 09 17:01:19 UTC 2025,SERVICE_MARKETPLACE,,,,,
